brand_source,brand_external_id,source,external_id,name,lat,lng,address
burgerking-kr-adb,burgerking,official-web,00000398,버거킹 녹번대성GS점,37.6040784,126.9352716,서울특별시 은평구 통일로 642
burgerking-kr-adb,burgerking,official-web,00010129,버거킹 논산건양대점,36.1794048,127.109517,충청남도 논산시 대학로 104
burgerking-kr-adb,burgerking,official-web,00000595,버거킹 당곡역점,37.4906059,126.9270994,서울특별시 관악구 보라매로 13
burgerking-kr-adb,burgerking,official-web,00010045,버거킹 당진읍내점,36.8943756854,126.6295723639,충청남도 당진시 당진중앙1로 95
burgerking-kr-adb,burgerking,official-web,00010146,버거킹 대구남산역점,35.856231920944914,128.58352472170964,대구광역시 남구 명덕로 122
burgerking-kr-adb,burgerking,official-web,00010104,버거킹 대구대명FS점,35.8397496,128.5675436,대구광역시 남구 대명로 89
burgerking-kr-adb,burgerking,official-web,00010078,버거킹 대구대점,35.904537694,128.842814453,경상북도 경산시 대구대로 201
burgerking-kr-adb,burgerking,official-web,00010139,버거킹 대구대현점,35.8821171,128.6100235,대구광역시 북구 대현로 102
burgerking-kr-adb,burgerking,official-web,00000652,버거킹 대구도원점,35.80865950477959,128.53568702935434,대구광역시 달서구 도원로 12
burgerking-kr-adb,burgerking,official-web,00000651,버거킹 대구두류점,35.86020416627433,128.55841898318727,대구광역시 서구 달구벌대로 1769-7
burgerking-kr-adb,burgerking,official-web,00000092,버거킹 대구만촌점,35.8570410155,128.6487131859,대구광역시 수성구 달구벌대로 2622
burgerking-kr-adb,burgerking,official-web,00000372,버거킹 대구산격DT점,35.90053429076513,128.61523176851188,대구광역시 북구 검단로 29
burgerking-kr-adb,burgerking,official-web,00000322,버거킹 대구삼성창조캠퍼스점,35.883688163,128.5959763042,대구광역시 북구 호암로 51
burgerking-kr-adb,burgerking,official-web,00000440,버거킹 대구서재FS점,35.8694585,128.496596,대구광역시 달성군 다사읍 서재로 66
burgerking-kr-adb,burgerking,official-web,00000312,버거킹 대구성서이마트점,35.8533295694,128.5101701882,대구광역시 달서구 이곡동로 24
burgerking-kr-adb,burgerking,official-web,00000622,버거킹 대구수성점,35.858883507853136,128.61715550819915,대구광역시 수성구 들안로 325
burgerking-kr-adb,burgerking,official-web,00000663,버거킹 대구신매점,35.839877520546366,128.7072586955601,대구광역시 수성구 달구벌대로 3206
burgerking-kr-adb,burgerking,official-web,00000509,버거킹 대구신서혁신도시DT점,35.8784926,128.7272353,대구광역시 동구 이노밸리로 277
burgerking-kr-adb,burgerking,official-web,00010123,버거킹 대구연경점,35.9423807,128.616052,대구광역시 북구 동화천로 229
burgerking-kr-adb,burgerking,official-web,00000566,버거킹 대구월성점,35.8246183,128.5269727,대구광역시 달서구 조암로 29
burgerking-kr-adb,burgerking,official-web,00000451,버거킹 대구월촌역FS점,35.8239328,128.5462328,대구광역시 달서구 월배로 320
burgerking-kr-adb,burgerking,official-web,00010059,버거킹 대구율하점,35.8664014,128.6960714,대구광역시 동구 안심로22길 10
burgerking-kr-adb,burgerking,official-web,00010107,버거킹 대구이시아폴리스점,35.9206687,128.6359096,대구광역시 동구 팔공로 49길 51
burgerking-kr-adb,burgerking,official-web,00010017,버거킹 대구죽전네거리DT,35.8495270764,128.5351664857,대구광역시 달서구 달구벌대로 1536
burgerking-kr-adb,burgerking,official-web,00000384,버거킹 대구중앙로점,35.86853588775503,128.5939762277822,대구광역시 중구 중앙대로 398
burgerking-kr-adb,burgerking,official-web,00010073,버거킹 대구지산점,35.8227619,128.637626,대구광역시 수성구 지범로 159
burgerking-kr-adb,burgerking,official-web,00010091,버거킹 대구칠곡3지구점,35.9438862,128.5587504,대구광역시 북구 팔거천동로 224
burgerking-kr-adb,burgerking,official-web,00000630,버거킹 대구태전점,35.93252943834629,128.54812183460845,대구광역시 북구 칠곡중앙대로 411
burgerking-kr-adb,burgerking,official-web,00010064,버거킹 대구테크노폴리스점,35.692139,128.4573906,대구광역시 달성군 현풍면 테크노중앙대로 243
burgerking-kr-adb,burgerking,official-web,00000320,버거킹 대구평리DT점,35.87153561070116,128.56348291343173,대구광역시 서구 국채보상로 298
burgerking-kr-adb,burgerking,official-web,00010132,버거킹 대구화원점,35.8011148,128.4925561,대구광역시 달성군 화원읍 성화로 2
burgerking-kr-adb,burgerking,official-web,00000623,버거킹 대구효신네거리점,35.87177841041165,128.63519874459024,대구광역시 수성구 화랑로 76
