brand_source,brand_external_id,source,external_id,name,lat,lng,address
mcdonalds-kr-adb,mcdonalds,official-web,0430,맥도날드 대전 센트럴 DT점,36.3241732,127.419176,대전 중구 중앙로 64
mcdonalds-kr-adb,mcdonalds,official-web,0577,맥도날드 대전 유성 DT점,36.354346,127.340413,대전 유성구 계룡로87번길 3 (봉명동)
mcdonalds-kr-adb,mcdonalds,official-web,0570,맥도날드 대전가수원DT,36.303557,127.348389,대전 서구 계백로 1124
mcdonalds-kr-adb,mcdonalds,official-web,0437,맥도날드 대전가장DT,36.3344569,127.3888453,대전 서구 도산로 324
mcdonalds-kr-adb,mcdonalds,official-web,0630,맥도날드 대전부사DT,36.319769,127.431771,대전 중구 충무로 139
mcdonalds-kr-adb,mcdonalds,official-web,0551,맥도날드 대전신탄진DT점,36.432737,127.423142,대전 대덕구 신탄진로 605 (상서동)
mcdonalds-kr-adb,mcdonalds,official-web,0561,맥도날드 대전유천DT점,36.317445,127.3924202,대전 중구 계백로 1549 (유천동)
mcdonalds-kr-adb,mcdonalds,official-web,0540,맥도날드 대전카이스트DT점,36.3805308,127.3782696,대전 유성구 대덕대로 535
mcdonalds-kr-adb,mcdonalds,official-web,0431,맥도날드 대전터미널점,36.3502842,127.4366222,대전 동구 동서대로 1689 (용전동)
mcdonalds-kr-adb,mcdonalds,official-web,0419,맥도날드 대전한남대DT점,36.3584065,127.4212141,대전 대덕구 한밭대로 1102 (중리동)
mcdonalds-kr-adb,mcdonalds,official-web,0165,맥도날드 대학로,37.58285,127.002106,서울 종로구 대학로 130 맥도날드
mcdonalds-kr-adb,mcdonalds,official-web,0242,맥도날드 덕소,37.58581,127.212386,경기 남양주시 와부읍 덕소로 93 희빌딩 1층
mcdonalds-kr-adb,mcdonalds,official-web,0597,맥도날드 동두천지행DT,37.892105,127.057318,경기 동두천시 평화로 2290
mcdonalds-kr-adb,mcdonalds,official-web,0688,맥도날드 동묘,37.5731655,127.0151274,서울 종로구 종로 339
mcdonalds-kr-adb,mcdonalds,official-web,0136,맥도날드 동성로 2,35.8690671,128.5950782,대구 중구 동성로 23-2
mcdonalds-kr-adb,mcdonalds,official-web,0491,맥도날드 동수원GS DT,37.294811,127.048409,경기 수원시 영통구 창룡대로 370-1
mcdonalds-kr-adb,mcdonalds,official-web,0109,맥도날드 동아대,35.112976,128.964497,부산 사하구 낙동대로 548
mcdonalds-kr-adb,mcdonalds,official-web,0019,맥도날드 동인천점,37.474576,126.630452,인천 중구 우현로 85-1 (인현동)
mcdonalds-kr-adb,mcdonalds,official-web,0723,맥도날드 동탄2 DT,37.2098,127.105,경기 화성시 동탄순환대로 754-9
mcdonalds-kr-adb,mcdonalds,official-web,0401,맥도날드 동탄SK점,37.2211071,127.0602127,경기 화성시 효행로 1260 (능동)
mcdonalds-kr-adb,mcdonalds,official-web,0519,맥도날드 동판교,37.395622,127.113596,경기 성남시 분당구 대왕판교로606번길 58
mcdonalds-kr-adb,mcdonalds,official-web,0665,맥도날드 동해DT,37.5208536,129.1140294,강원 동해시 한섬로 93
mcdonalds-kr-adb,mcdonalds,official-web,0526,맥도날드 등촌 DT,37.5582134,126.8597362,서울 강서구 양천로 546
mcdonalds-kr-adb,mcdonalds,official-web,0527,맥도날드 마리오 아울렛,37.4779193,126.8872055,서울 금천구 디지털로 185 마리오아울렛1
mcdonalds-kr-adb,mcdonalds,official-web,0707,맥도날드 마산석전DT,35.228,128.574,경남 창원시 마산회원구 3.15대로 601
mcdonalds-kr-adb,mcdonalds,official-web,0405,맥도날드 마산신포DT,35.197997,128.57071,경남 창원시 마산합포구 서성로 8
mcdonalds-kr-adb,mcdonalds,official-web,0559,맥도날드 마석DT,37.6600182,127.3023431,경기 남양주시 화도읍 비룡로 89
mcdonalds-kr-adb,mcdonalds,official-web,0534,맥도날드 만수DT점,37.459989,126.723486,인천 남동구 백범로 229 (만수동)
mcdonalds-kr-adb,mcdonalds,official-web,0249,맥도날드 만촌이마트,35.871288,128.636848,대구 수성구 동원로 136 이마트만촌점
mcdonalds-kr-adb,mcdonalds,official-web,0258,맥도날드 망원점,37.5560628,126.9097173,서울 마포구 월드컵로 81 (망원동)
